window_length_s,window_overlap,std_activity_threshold,mean_activity_threshold,acc_v_standing_threshold,sin_template_freq_hz,allowed_acc_v_change_per_window,min_gsd_duration_s,use_original_peak_detection,objective_val
4.921042108399607,0.6434339977715127,2.576971933042243,-0.4808678172057397,-9.83362653328459,1.0339106973171337,0.1559540173283308,3.8331676076486536,True,531.27
4.926612897404483,0.5318360101896021,-3.3795812408132084,-0.22285656411585864,1.563437912390775,3.1197596045805547,0.08075701189388212,5.119912049688153,True,598.67
4.915190250535481,0.6424612133868919,0.919222956362252,-0.4804640530969372,-4.743432075137081,2.468096455568621,0.15876830197884798,2.2527101029804095,True,658.4499999999999
4.9143301220306395,0.6392945562099296,-5.0,-0.45709441761783676,-10.0,6.929924008871524,0.2060127456507591,2.6550709237406345,True,604.94
5.0,0.44980103894761314,0.6058670359715617,-0.2125248735465075,-5.90662618954982,1.0,1.0422349512517637,4.914280162931259,True,665.44
4.983505731381099,0.7146058659573237,-2.836828826875482,-0.6421351773248625,-9.339847455169531,1.0,1.152315663505555,1.0,True,656.4299999999998
4.923137315786073,0.5335116274149531,-4.457965622459638,-0.22233487538041874,-10.0,3.6552298255096565,0.07978950718540692,4.514093978389896,True,594.03
4.917157142309727,0.6404123754296598,1.2343163027107371,-0.45227432403996537,2.491341810870738,1.0,0.2328989366505586,1.0,True,603.99
4.9996904417158605,0.7313690504669472,-4.351434288321499,-0.09996977992091582,-10.0,1.2193467697251295,1.6287556586593952,3.617859698600246,True,701.6499999999999
4.9699143961901715,0.45236335895845914,3.615511312498942,-0.22959515506495554,1.4165525280284115,1.0,0.17238263129441297,1.0,True,520.32
4.891947534732354,0.5502656499507758,1.7475549081184072,-0.21454312832348776,6.428318079092044,1.0,0.30225071529893105,3.411505508116236,True,593.0200000000001
5.0,0.4412988557759078,-4.0405610477652445,-0.822279992335133,-8.716830747952862,8.630265773224068,1.6793420643282166,9.572254060769211,True,701.2199999999999
5.0,0.68995797556808,-1.3177534455555842,-0.7939307562439457,-10.0,1.0,0.14887804819015166,3.6174179561188655,True,670.95
4.663890630919263,0.7282205838916852,-5.0,-0.6477104276896665,-10.0,1.0,1.1662288031893266,10.0,True,655.9200000000001
4.871144743294958,0.5931569030932352,-4.365061055799701,-0.39327586817836335,-10.0,1.0,0.6849214494765891,2.473377192079671,True,648.3299999999999
5.0,0.7246776985329112,-4.84424437632208,-0.4042060048796404,-8.808973034995537,1.6189883940921062,0.674490459712998,3.5651985076601,True,642.98
4.898229781256411,0.30941991287679727,-5.0,-0.4122215326239441,-5.149607475226487,1.0,0.08230039040337352,3.4689905002336126,True,734.54
4.98379673600331,0.8880547077402364,-3.6526837229638343,-0.5048390948484139,5.616653898620596,3.239120594269358,1.9973392848878264,5.408764029412019,True,634.39
4.898549671155803,0.6744163949418198,-3.0559982965352535,-0.4733314671875273,-10.0,1.0,0.32511642105652294,7.662322364387648,True,652.53
4.951080776486471,0.4796204773068843,-1.0670669942546573,-0.41535651123446105,2.9883074040552238,1.0,1.9724141771347037,4.008400289989872,True,670.15
4.994560038619254,0.7753849046068828,1.353104836407014,-0.3044943177256063,-9.951481288588097,1.026444005184156,1.9239322673312305,8.136991832168139,True,641.74
4.926390467482103,0.4633842873924324,-5.0,-0.21782761491846414,-10.0,1.0,0.04299309874120862,1.0,True,910.4399999999999
5.0,0.4569987950228953,-1.6426653342670656,-0.8236483362882812,-2.447883164351623,1.0,1.6490140776147109,10.0,True,656.44
5.0,0.638734020523106,-4.635639370246987,-0.6431875353474887,-1.8452664719257665,1.0,0.9680372101942871,4.8050763615463055,True,664.92
4.733493210310286,0.43991276910252364,0.14726314286741182,-0.7929830581258583,-10.0,1.1430203091618536,1.78856362051529,1.1668464363001114,True,614.4000000000001
5.0,0.6426200263631723,-0.6127271638774596,-0.7688988908765265,1.1429239280132677,3.127090297990379,0.07501346093820341,1.6630868084330055,True,721.5699999999999
5.0,0.61728855752911,0.03970467130608224,-0.2314314481020059,0.0991168111450964,1.0,1.2868795386852767,9.141924154198406,True,662.3000000000001
4.8990642391376635,0.6016447766929958,-3.0296837351507344,-0.4161293408867328,-10.0,1.0,0.23504203156248357,1.0,True,637.76
4.9155414270878515,0.5390680585197062,-3.1852744612076065,-0.22026475162127301,1.6499332777932132,1.5583059744494088,0.07828388434902178,5.623271410587624,True,623.8199999999999
5.0,0.5426053356757514,4.5336108097099,-0.20091244529967012,2.6200485118330903,2.383264304639958,0.29891866785279847,7.488076639465035,True,1000000.0
4.914537874655528,0.4370957229838657,2.676221325994913,-0.26601805373255916,0.46239217118270126,1.7143817830642256,0.15381002349521594,5.785624594767858,True,503.9
4.8917812150743165,0.537265049611311,1.3024884255256932,-0.2280257252336766,0.6555893180406152,2.7770425752569303,0.2980750582463911,2.2095585694523816,True,598.41
4.887425997757688,0.5273986541608616,1.04379888220675,-0.23149416750691165,-9.99119891642578,1.1807515420565715,0.26770493778957105,2.046049636602083,True,659.96
5.0,0.7233839732425491,-1.6611536321849845,-0.4244007516505688,1.041024268049764,2.1330310015562395,0.7223603398965055,5.468296826899887,True,614.49
4.925631722461189,0.43437785420159036,2.563775170429956,-0.26500014185190657,2.8953728756656076,1.0301169086335233,0.1431324879715831,3.7546050543475493,True,530.1899999999999
